src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.14,192.168.10.3,57754,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:28,178.0,3415730.337078652,22471.91011235955,11235.955056179775,11235.955056179775,2,2,176,432,88.0,88.0,88.0,0.0,216.0,216.0,216.0,0.0,216,88,152.0,64.0,4096.0,16,16,8,2,59.333333333333336,171.0,3.0,78.96131260870027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,152.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,216.0,0,2,2,176,432
192.168.10.14,192.168.10.3,65207,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:28,23697.0,22028.104823395366,168.79773811030933,84.39886905515466,84.39886905515466,2,2,176,346,88.0,88.0,88.0,0.0,173.0,173.0,173.0,0.0,173,88,130.5,42.5,1806.25,16,16,8,2,7899.0,23690.0,3.0,11165.923189179955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,130.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,173.0,0,2,2,176,346
192.168.10.3,192.168.10.1,62189,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:28,23391.0,12098.6704287974,85.50297122825019,42.751485614125095,42.751485614125095,1,1,99,184,99.0,99.0,99.0,0.0,184.0,184.0,184.0,0.0,184,99,141.5,42.5,1806.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,141.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,184.0,0,1,1,99,184
192.168.10.15,192.168.10.3,55175,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:29,146634.0,4528.281299016599,27.278803006124093,13.639401503062047,13.639401503062047,2,2,172,492,86.0,86.0,86.0,0.0,246.0,246.0,246.0,0.0,246,86,166.0,80.0,6400.0,16,16,8,2,48878.0,146627.0,3.0,69118.98075540949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,166.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,246.0,0,2,2,172,492
192.168.10.3,192.168.10.1,61119,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:29,146217.0,2174.849709678081,13.678300060868434,6.839150030434217,6.839150030434217,1,1,101,217,101.0,101.0,101.0,0.0,217.0,217.0,217.0,0.0,217,101,159.0,58.0,3364.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,159.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,217.0,0,1,1,101,217
192.168.10.15,23.15.4.16,49448,80,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:29,135832.0,358950.7627068732,404.9119500559514,191.4129218446316,213.49902821131985,26,29,3024,45733,303.0,60.0,116.3076923076923,102.2620198805948,3035.0,60.0,1577.0,616.8220556010153,3035,60,886.4909090909091,858.7043913568494,737373.2317355373,520,580,20,25,2515.4074074074074,17620.0,2.0,5379.1809080404255,135725.0,21895.0,32.0,5429.0,7564.836918268628,120547.0,19842.0,48.0,4305.25,7503.889194587221,0,0,0,0,1,0,0,0,0,0,0,1.1153846153846154,886.4909090909091,8192,1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,4.0,0.0,649392.9523245484,116.3076923076923,1577.0,0,26,29,3024,45733
192.168.10.5,192.168.10.3,62250,53,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,2017-07-06 17:31:29,192.0,2416666.6666666665,20833.333333333332,10416.666666666666,10416.666666666666,2,2,168,296,84.0,84.0,84.0,0.0,148.0,148.0,148.0,0.0,148,84,116.0,32.0,1024.0,16,16,8,2,64.0,186.0,3.0,86.2670273047588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,116.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,148.0,0,2,2,168,296
192.168.10.5,157.55.240.89,49178,443,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2017-07-06 17:31:29,1985368.0,4084.3813338383616,10.577384142385693,5.540534550773459,5.036849591612235,11,10,2238,5871,475.0,60.0,203.45454545454547,172.87849839297994,1514.0,60.0,587.1,530.9622302951501,1514,60,386.14285714285717,431.99033120951145,186615.6462585034,220,200,20,10,99268.4,1141041.0,37.0,244316.56375620543,1985368.0,1141041.0,17030.0,198536.8,320134.73458367493,1914284.0,1232113.0,48.0,212698.22222222222,371829.48170238157,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,386.14285714285717,8192,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.45454545454547,587.1,0,11,10,2238,5871
192.168.10.5,192.168.10.3,52558,53,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,2017-07-06 17:31:30,23943.0,26563.087332414485,167.06344234222948,83.53172117111474,83.53172117111474,2,2,166,470,83.0,83.0,83.0,0.0,235.0,235.0,235.0,0.0,235,83,159.0,76.0,5776.0,16,16,8,2,7981.0,23936.0,3.0,11281.888701217837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,159.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,235.0,0,2,2,166,470
192.168.10.3,192.168.10.1,62106,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:30,23506.0,8933.889219773675,85.08465923593977,42.542329617969884,42.542329617969884,1,1,89,121,89.0,89.0,89.0,0.0,121.0,121.0,121.0,0.0,121,89,105.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,105.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,121.0,0,1,1,89,121
192.168.10.5,23.63.226.169,49179,80,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2017-07-06 17:31:30,88035.0,10757.085250184586,79.5138297268132,45.43647412960754,34.07735559720565,4,3,526,421,340.0,60.0,131.5,120.40245014118275,295.0,60.0,140.33333333333334,109.39327625082306,340,60,135.28571428571428,115.89492073883663,13431.632653061224,80,60,20,3,14672.5,40876.0,78.0,18552.302747907062,88035.0,47195.0,78.0,29345.0,20860.869892376653,41452.0,41092.0,360.0,20726.0,20366.0,0,0,0,0,1,0,0,0,0,0,0,0.75,135.28571428571428,8192,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,140.33333333333334,0,4,3,526,421
192.168.10.5,192.168.10.3,64362,53,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,2017-07-06 17:31:30,163049.0,2894.8352949113455,24.532502499248693,12.266251249624347,12.266251249624347,2,2,160,312,80.0,80.0,80.0,0.0,156.0,156.0,156.0,0.0,156,80,118.0,38.0,1444.0,16,16,8,2,54349.666666666664,163042.0,3.0,76857.08596407289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,118.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,156.0,0,2,2,160,312
192.168.10.3,192.168.10.1,61115,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:30,162640.0,1586.325627151992,12.297097884899163,6.148548942449581,6.148548942449581,1,1,91,167,91.0,91.0,91.0,0.0,167.0,167.0,167.0,0.0,167,91,129.0,38.0,1444.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,167.0,0,1,1,91,167
192.168.10.5,65.55.242.254,49180,443,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2017-07-06 17:31:30,324241.0,24093.189942049277,55.514262539284054,30.84125696626892,24.673005573015132,10,8,2527,5285,1163.0,60.0,252.7,335.06687392220675,1514.0,60.0,660.625,609.02749065621,1514,60,434.0,517.9865935631067,268310.1111111111,200,160,20,9,19073.0,52873.0,17.0,21771.283982238947,324241.0,68819.0,17.0,36026.77777777778,25133.772762638535,278049.0,71589.0,204.0,39721.28571428572,25763.59610942921,0,0,0,0,1,0,0,0,0,0,0,0.8,434.0,8192,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.7,660.625,0,10,8,2527,5285
192.168.10.14,192.168.10.3,56670,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:30,97769.0,6157.370945800816,61.3691456392108,40.91276375947386,20.45638187973693,4,2,316,286,79.0,79.0,79.0,0.0,143.0,143.0,143.0,0.0,143,79,100.33333333333333,30.169889330626027,910.2222222222223,32,16,8,4,19553.8,96314.0,3.0,38384.153763760376,96321.0,96314.0,3.0,32107.0,45401.20510148015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5,100.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,4.0,0.0,0.0,1536.5288981634326,0.0,79.0,143.0,0,4,2,316,286
192.168.10.3,192.168.10.1,60099,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:30,97369.0,2505.931045815403,20.540418408322978,10.270209204161489,10.270209204161489,1,1,90,154,90.0,90.0,90.0,0.0,154.0,154.0,154.0,0.0,154,90,122.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,154.0,0,1,1,90,154
192.168.10.14,192.168.10.3,54580,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,150.0,2720000.0000000005,26666.666666666668,13333.333333333334,13333.333333333334,2,2,188,220,94.0,94.0,94.0,0.0,110.0,110.0,110.0,0.0,110,94,102.0,8.0,64.0,16,16,8,2,50.0,144.0,3.0,66.46803743153546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,102.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,110.0,0,2,2,188,220
192.168.10.14,192.168.10.3,50006,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,47695.0,10399.412936366496,83.86623335779431,41.93311667889716,41.93311667889716,2,2,188,308,94.0,94.0,94.0,0.0,154.0,154.0,154.0,0.0,154,94,124.0,30.0,900.0,16,16,8,2,15898.333333333334,47689.0,3.0,22479.395978441135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,154.0,0,2,2,188,308
192.168.10.3,192.168.10.1,60346,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:31,47369.0,5699.930334184804,42.2217061791467,21.11085308957335,21.11085308957335,1,1,105,165,105.0,105.0,105.0,0.0,165.0,165.0,165.0,0.0,165,105,135.0,30.0,900.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,135.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,165.0,0,1,1,105,165
192.168.10.15,192.168.10.3,60956,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,83127.0,8372.730881662997,48.119142998063204,24.059571499031602,24.059571499031602,2,2,190,506,95.0,95.0,95.0,0.0,253.0,253.0,253.0,0.0,253,95,174.0,79.0,6241.0,16,16,8,2,27709.0,83121.0,3.0,39182.20095910897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,174.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,253.0,0,2,2,190,506
192.168.10.3,192.168.10.1,62128,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:31,82679.0,3991.3400016932956,24.18993940420179,12.094969702100896,12.094969702100896,1,1,115,215,115.0,115.0,115.0,0.0,215.0,215.0,215.0,0.0,215,115,165.0,50.0,2500.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,165.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,215.0,0,1,1,115,215
192.168.10.5,65.55.242.254,49181,443,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2017-07-06 17:31:31,299244.0,24782.451778481773,56.80982743179479,30.075790993303123,26.734036438491664,9,8,2211,5205,859.0,60.0,245.66666666666666,269.22233686428524,1514.0,60.0,650.625,603.4293532593522,1514,60,436.2352941176471,500.5816063707077,250581.94463667815,180,160,20,8,18702.75,52806.0,4.0,22643.560214495865,299244.0,54515.0,4.0,37405.5,21716.43967136418,253274.0,58010.0,200.0,36182.0,22626.189692478052,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,436.2352941176471,8192,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.66666666666666,650.625,0,9,8,2211,5205
192.168.10.15,23.207.50.189,49449,443,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:31,439599.0,15600.581438993264,36.39680709009802,18.19840354504901,18.19840354504901,8,8,1055,5803,303.0,60.0,131.875,96.5614279875769,1514.0,60.0,725.375,575.4226571616728,1514,60,428.625,508.21081686146744,258278.234375,160,160,20,7,29306.6,138158.0,4.0,40265.30643254397,439599.0,138158.0,383.0,62799.857142857145,46902.98723483421,334885.0,207081.0,47.0,47840.71428571428,70552.99129168146,0,0,0,0,1,0,0,0,0,0,0,1.0,428.625,8192,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102.0,4.0,0.0,6349845.20123839,131.875,725.375,0,8,8,1055,5803
192.168.10.14,192.168.10.3,61707,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,1074.0,821229.0502793295,3724.3947858472993,1862.1973929236497,1862.1973929236497,2,2,166,716,83.0,83.0,83.0,0.0,358.0,358.0,358.0,0.0,358,83,220.5,137.5,18906.25,16,16,8,2,358.0,1068.0,3.0,502.04581464244876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,220.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,358.0,0,2,2,166,716
192.168.10.3,192.168.10.1,60074,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:31,532.0,870300.7518796992,3759.398496240601,1879.6992481203006,1879.6992481203006,1,1,94,369,94.0,94.0,94.0,0.0,369.0,369.0,369.0,0.0,369,94,231.5,137.5,18906.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,231.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,369.0,0,1,1,94,369
192.168.10.14,172.217.17.110,59154,443,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2017-07-06 17:31:31,963642.0,34236.78087920618,45.660110289920944,17.641406248378548,28.0187040415424,17,27,25531,7461,5574.0,60.0,1501.8235294117646,2040.399881087157,1484.0,60.0,276.3333333333333,455.19112794842886,5574,60,749.8181818181819,1446.2811915820407,2091729.2851239673,340,540,20,16,22410.279069767443,158446.0,0.0,44362.10328350171,805196.0,125772.0,17.0,50324.75,55746.43894288226,845274.0,187349.0,0.0,32510.53846153846,57376.81611888924,0,0,0,0,1,0,0,0,0,0,0,1.588235294117647,749.8181818181819,8192,748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.0,5.0,2756.5,8.5,68046.95654660623,42455.0460128605,1501.8235294117646,276.3333333333333,0,17,27,25531,7461
192.168.10.14,192.168.10.3,58955,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,234.0,3470085.47008547,17094.017094017094,8547.008547008547,8547.008547008547,2,2,150,662,75.0,75.0,75.0,0.0,331.0,331.0,331.0,0.0,331,75,203.0,128.0,16384.0,16,16,8,2,78.0,228.0,3.0,106.06601717798213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,203.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,331.0,0,2,2,150,662
192.168.10.14,192.168.10.3,56887,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,51819.0,6870.066963854957,77.19176363881974,38.59588181940987,38.59588181940987,2,2,150,206,75.0,75.0,75.0,0.0,103.0,103.0,103.0,0.0,103,75,89.0,14.0,196.0,16,16,8,2,17273.0,51812.0,3.0,24422.76111881428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,103.0,0,2,2,150,206
192.168.10.3,192.168.10.1,61282,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:31,51529.0,3881.309553843467,38.813095538434666,19.406547769217333,19.406547769217333,1,1,86,114,86.0,86.0,86.0,0.0,114.0,114.0,114.0,0.0,114,86,100.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,114.0,0,1,1,86,114
192.168.10.15,192.168.10.3,55921,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,23945.0,21298.80977239507,167.04948841094173,83.52474420547087,83.52474420547087,2,2,184,326,92.0,92.0,92.0,0.0,163.0,163.0,163.0,0.0,163,92,127.5,35.5,1260.25,16,16,8,2,7981.666666666667,23939.0,3.0,11283.538609654133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,127.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,163.0,0,2,2,184,326
192.168.10.3,192.168.10.1,60336,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:31,23590.0,10173.802458668928,84.7816871555744,42.3908435777872,42.3908435777872,1,1,112,128,112.0,112.0,112.0,0.0,128.0,128.0,128.0,0.0,128,112,120.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,128.0,0,1,1,112,128
192.168.10.14,192.168.10.3,52917,53,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,100595.0,5805.457527710125,59.645111586062924,39.76340772404195,19.881703862020974,4,2,296,288,74.0,74.0,74.0,0.0,144.0,144.0,144.0,0.0,144,74,97.33333333333333,32.99831645537222,1088.888888888889,32,16,8,4,20119.0,89641.0,3.0,35018.24486178598,89649.0,89641.0,4.0,29883.0,42255.28703014571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5,97.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,4.0,0.0,0.0,1427.7906055839999,0.0,74.0,144.0,0,4,2,296,288
192.168.10.3,192.168.10.1,60761,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:31,100259.0,2393.800057850168,19.948333815418067,9.974166907709034,9.974166907709034,1,1,85,155,85.0,85.0,85.0,0.0,155.0,155.0,155.0,0.0,155,85,120.0,35.0,1225.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,155.0,0,1,1,85,155
192.168.10.9,192.168.10.3,64576,53,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,191.0,2408376.9633507854,20942.40837696335,10471.204188481675,10471.204188481675,2,2,164,296,82.0,82.0,82.0,0.0,148.0,148.0,148.0,0.0,148,82,115.0,33.0,1089.0,16,16,8,2,63.666666666666664,184.0,3.0,85.08949536941809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,115.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,148.0,0,2,2,164,296
192.168.10.9,192.168.10.3,50527,53,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,619.0,936995.1534733442,6462.035541195477,3231.0177705977385,3231.0177705977385,2,2,290,290,145.0,145.0,145.0,0.0,145.0,145.0,145.0,0.0,145,145,145.0,0.0,0.0,16,16,8,2,206.33333333333334,611.0,4.0,286.14254412015623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,145.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0,2,2,290,290
192.168.10.15,64.4.54.98,49450,443,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:31,389343.0,22070.513660191657,48.800158215249795,25.68429379749989,23.1158644177499,10,9,1399,7194,395.0,60.0,139.9,112.62632907095924,1514.0,60.0,799.3333333333334,655.449125070402,1514,60,452.2631578947368,564.4371059182733,318589.2465373961,200,180,20,9,21630.166666666668,66039.0,27.0,30022.15361889727,325951.0,66346.0,48.0,36216.77777777778,32259.39228875067,325949.0,66854.0,48.0,40743.625,31465.11841284528,0,0,0,0,1,0,0,0,0,0,0,0.9,452.2631578947368,8192,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9,799.3333333333334,0,10,9,1399,7194
192.168.10.9,192.168.10.3,53653,53,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,2017-07-06 17:31:31,195.0,2533333.3333333335,20512.82051282051,10256.410256410256,10256.410256410256,2,2,170,324,85.0,85.0,85.0,0.0,162.0,162.0,162.0,0.0,162,85,123.5,38.5,1482.25,16,16,8,2,65.0,188.0,3.0,86.9750922199377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,162.0,0,2,2,170,324
